run_id,strategy,seed,stall_width_m,aisle_width_m,ped_density_per_m,suv_probability,suv_present,pedestrian_count,pedestrian_speed_mps,total_cycle_time_s,reaction_time_s,gear_shifts,los_blocked,creep_activated,max_blind_exit_speed_mps,min_pedestrian_distance_m,proximity_warning,required_braking_mps2,critical_conflict,collision
8087,reverse,42,2.7,7.1369,0.13552,0.2572,False,1,1.3701,18.619,0.3505,2,False,False,1.2,2.504,True,1.9505,False,False
8088,forward,42,2.7,7.1745,0.05556,0.12522,False,1,1.6186,15.6675,0.4444,1,False,False,1.2,1.9916,False,0.7824,False,False
8089,reverse,42,2.7,6.8289,0.21003,0.1608,False,1,1.4483,18.9447,0.9036,2,False,False,1.2,1.9842,False,2.4572,False,False
8090,forward,42,2.7,7.153,0.25929,0.54796,True,1,1.2848,17.6201,0.4103,1,True,True,0.5,0.4633,True,2.8691,False,False
8091,reverse,42,2.7,5.8366,0.06727,0.42893,True,1,1.1751,18.2705,0.962,2,False,False,1.2,3.0859,False,1.4367,False,False
8092,forward,42,2.7,7.1947,0.2364,0.65068,True,1,1.6867,18.1534,0.9177,1,True,True,0.5,1.0011,True,3.8734,True,False
8093,reverse,42,2.7,6.8765,0.2685,0.01769,False,1,1.2928,18.8888,0.8126,2,False,False,1.2,2.5979,True,0.6283,False,False
8094,forward,42,2.7,5.5505,0.19992,0.06322,False,3,1.6184,14.926,0.7124,1,False,False,1.2,2.0701,False,1.3224,False,False
8095,reverse,42,2.7,7.1875,0.09586,0.25796,False,0,,19.0341,0.7283,2,False,False,1.2,,False,1.9842,False,False
8096,forward,42,2.7,7.0932,0.2535,0.26644,True,3,1.2988,17.8674,0.6948,1,True,True,0.5,1.8537,True,1.1943,False,False
8097,reverse,42,2.7,5.8758,0.27023,0.56054,False,2,1.1123,17.9804,0.6429,2,False,False,1.2,1.606,False,1.9673,False,False
8098,forward,42,2.7,5.587,0.1397,0.49336,False,0,,15.0661,0.8298,1,False,False,1.2,,False,1.3309,False,False
8099,reverse,42,2.7,6.8502,0.26604,0.19707,True,0,,19.086,1.0292,2,False,False,1.2,,False,2.3357,False,False
8100,forward,42,2.7,6.7436,0.13132,0.40282,True,1,1.3328,17.5264,0.5711,1,True,True,0.5,1.2792,True,5.2801,True,False
8101,reverse,42,2.7,7.1202,0.22087,0.54759,True,0,,18.9361,0.68,2,False,False,1.2,,False,0.8808,False,False
8102,forward,42,2.7,6.5341,0.15285,0.17213,True,0,,17.6768,0.8518,1,True,True,0.5,,False,1.2587,False,False
8103,reverse,42,2.7,6.5296,0.18022,0.17979,False,0,,18.3716,0.5515,2,False,False,1.2,,False,2.1121,False,False
8104,forward,42,2.7,6.9844,0.29371,0.50035,False,1,1.077,15.6654,0.5605,1,False,False,1.2,2.2871,True,1.4506,False,False
8105,reverse,42,2.7,6.7587,0.1381,0.25201,False,1,1.3277,18.9499,0.9607,2,False,False,1.2,2.4273,False,0.341,False,False
8106,forward,42,2.7,6.8579,0.23436,0.39573,True,2,1.4391,17.8206,0.7943,1,True,True,0.5,1.7602,True,5.3593,True,False
8107,reverse,42,2.7,5.8232,0.29873,0.56981,False,0,,17.8938,0.5952,2,False,False,1.2,,False,4.2067,True,False
8108,forward,42,2.7,5.5853,0.15438,0.43754,False,0,,15.0454,0.8102,1,False,False,1.2,,False,1.2701,False,False
8109,reverse,42,2.7,6.3674,0.1342,0.12938,True,0,,18.717,1.0166,2,False,False,1.2,,True,0.3205,False,False
8110,forward,42,2.7,6.2963,0.1292,0.65509,False,3,1.0091,15.7147,1.0375,1,False,False,1.2,2.1944,False,0.4725,False,True
8111,reverse,42,2.7,5.7021,0.15322,0.00596,False,2,1.5126,17.9935,0.7842,2,False,False,1.2,1.9115,True,2.7829,False,False
8112,forward,42,2.7,5.5797,0.19096,0.50358,False,2,1.5538,14.5159,0.2841,1,False,False,1.2,1.8732,False,3.1041,True,False
8113,reverse,42,2.7,6.7982,0.05414,0.01633,False,0,,18.9683,0.9499,2,False,False,1.2,,False,0.8088,False,False
8114,forward,42,2.7,5.6228,0.13983,0.10935,False,0,,15.0997,0.8411,1,False,False,1.2,,False,0.5266,False,False
8115,reverse,42,2.7,7.0702,0.19604,0.28539,False,2,1.2387,18.843,0.6238,2,False,False,1.2,1.2023,False,1.65,False,False
8116,forward,42,2.7,5.9265,0.11605,0.45956,True,0,,17.3177,0.8703,1,True,True,0.5,,True,4.0327,True,False
8117,reverse,42,2.7,6.9133,0.20223,0.24058,False,1,1.2156,18.8006,0.6972,2,False,False,1.2,2.2119,True,0.921,False,False
8118,forward,42,2.7,6.9839,0.077,0.42247,False,2,1.143,15.6893,0.5846,1,False,False,1.2,2.0188,False,0.9269,False,False
8119,reverse,42,2.7,6.2064,0.1876,0.12231,True,0,,18.3166,0.735,2,False,False,1.2,,True,0.4143,False,False
8120,forward,42,2.7,6.135,0.15799,0.37172,False,0,,15.5583,0.9813,1,False,False,1.2,,True,2.0483,False,False
8121,reverse,42,2.7,5.8322,0.20485,0.73938,True,1,1.6726,18.1176,0.8123,2,False,False,1.2,0.7219,True,0.7952,False,False
8122,forward,42,2.7,5.549,0.15862,0.25853,False,2,1.3216,15.0947,0.8821,1,False,False,1.2,2.1447,False,4.3252,True,False
8123,reverse,42,2.7,6.2927,0.28604,0.75398,True,2,1.6472,18.554,0.9087,2,False,False,1.2,1.7643,False,0.3103,False,False
8124,forward,42,2.7,6.3453,0.12394,0.12693,False,3,1.4093,15.4352,0.7276,1,False,False,1.2,2.5502,False,3.2945,True,False
8125,reverse,42,2.7,7.0847,0.09422,0.10484,False,1,1.5091,19.0772,0.8473,2,False,False,1.2,1.8146,False,2.1741,False,False
8126,forward,42,2.7,5.671,0.19707,0.57483,True,1,1.455,16.9985,0.71,1,True,True,0.5,0.5332,True,4.6427,True,False
8127,reverse,42,2.7,5.5198,0.05637,0.57255,True,0,,17.8144,0.7397,2,False,False,1.2,,True,1.4876,False,False
8128,forward,42,2.7,5.5864,0.10207,0.73864,False,0,,15.0356,0.7997,1,False,False,1.2,,False,2.2734,False,False
8129,reverse,42,2.7,5.5606,0.25072,0.55811,True,2,1.5845,18.1127,1.0079,2,False,False,1.2,2.6352,False,1.5289,False,False
8130,forward,42,2.7,6.7953,0.1532,0.68969,True,0,,17.7593,0.7719,1,True,True,0.5,,True,4.8891,True,False
8131,reverse,42,2.7,6.1101,0.08315,0.18742,True,0,,18.5505,1.04,2,False,False,1.2,,False,1.946,False,False
8132,forward,42,2.7,6.1402,0.0694,0.0453,True,1,1.1562,17.4055,0.8253,1,True,True,0.5,1.2253,True,2.597,False,False
8133,reverse,42,2.7,5.859,0.28133,0.00612,False,2,1.2831,18.1921,0.8669,2,False,False,1.2,1.2874,True,0.7909,False,False
8134,forward,42,2.7,6.5572,0.10624,0.74979,True,1,1.5538,17.2942,0.4548,1,True,True,0.5,1.8909,False,0.046,False,False
8135,reverse,42,2.7,5.5116,0.29239,0.64694,True,0,,18.0804,1.0117,2,False,False,1.2,,True,1.5041,False,False
8136,forward,42,2.7,6.2987,0.05718,0.4603,False,0,,15.2131,0.5344,1,False,False,1.2,,False,2.9729,False,False
8137,reverse,42,2.7,6.8399,0.16414,0.26884,False,1,1.4227,18.6599,0.6106,2,False,False,1.2,2.3496,True,1.9299,False,False
8138,forward,42,2.7,5.7089,0.07005,0.36038,False,2,1.6966,15.2422,0.9302,1,False,False,1.2,1.7601,True,1.8537,False,False
8139,reverse,42,2.7,7.1108,0.26108,0.70478,False,3,1.5265,19.0541,0.8049,2,False,False,1.2,2.0054,False,2.5392,False,False
8140,forward,42,2.7,5.7473,0.18467,0.7585,True,0,,17.1643,0.8284,1,True,True,0.5,,False,0.0458,False,False
8141,reverse,42,2.7,6.667,0.13794,0.2182,False,1,1.4709,18.7306,0.8091,2,False,False,1.2,2.5393,False,2.0658,False,False
8142,forward,42,2.7,6.8639,0.07703,0.57585,True,1,1.4188,17.8214,0.7913,1,True,True,0.5,0.2513,False,1.6077,False,False
8143,reverse,42,2.7,5.7433,0.12777,0.77773,True,0,,18.0904,0.8507,2,False,False,1.2,,False,1.1567,False,False
8144,forward,42,2.7,6.0456,0.24857,0.05377,False,0,,15.1794,0.658,1,False,False,1.2,,True,2.4439,False,False
8145,reverse,42,2.7,6.0425,0.08827,0.46945,True,0,,18.1941,0.7336,2,False,False,1.2,,True,2.4438,False,False
8146,forward,42,2.7,5.7234,0.2427,0.15607,True,3,1.46,17.2939,0.9728,1,True,True,0.5,2.1571,False,3.4602,True,False
8147,reverse,42,2.7,5.6413,0.25195,0.67094,True,2,1.0624,17.6681,0.5038,2,False,False,1.2,1.7309,True,0.006,False,False
8148,forward,42,2.7,6.0901,0.0711,0.72795,True,1,1.5058,17.2615,0.7125,1,True,True,0.5,1.6225,False,2.1374,False,False
8149,reverse,42,2.7,5.8669,0.07188,0.5588,True,0,,18.1727,0.8417,2,False,False,1.2,,False,0.5805,False,False
8150,forward,42,2.7,6.0961,0.05656,0.23308,False,0,,15.4504,0.8977,1,False,False,1.2,,False,2.5885,False,False
8151,reverse,42,2.7,6.9658,0.07336,0.66135,True,0,,18.6998,0.5576,2,False,False,1.2,,False,0.1655,False,False
8152,forward,42,2.7,6.1833,0.20962,0.35175,False,2,1.3031,15.3734,0.7664,1,False,False,1.2,1.8912,False,0.676,False,False
8153,reverse,42,2.7,6.0343,0.19812,0.34566,True,1,0.9976,18.3006,0.8461,2,False,False,1.2,1.6054,True,0.2215,False,False
8154,forward,42,2.7,6.0392,0.19768,0.32224,False,4,1.2231,15.1707,0.6533,1,False,False,1.2,2.008,False,0.169,False,False
8155,reverse,42,2.7,6.5405,0.25733,0.04246,False,0,,18.4919,0.6638,2,False,False,1.2,,False,3.7413,True,False
8156,forward,42,2.7,5.7065,0.0845,0.06562,False,1,1.3489,15.1786,0.868,1,False,False,1.2,2.7444,False,0.8843,False,False
8157,reverse,42,2.7,6.6187,0.25033,0.18414,False,0,,18.5209,0.6349,2,False,False,1.2,,True,4.2289,True,False
8158,forward,42,2.7,5.7307,0.23138,0.37035,True,0,,17.2434,0.9178,1,True,True,0.5,,False,2.2764,False,False
8159,reverse,42,2.7,6.3212,0.28729,0.50275,True,1,1.2714,18.5059,0.8396,2,False,False,1.2,2.5118,True,0.6754,False,False
8160,forward,42,2.7,7.107,0.27971,0.66449,True,0,,17.6661,0.4849,1,True,True,0.5,,True,5.1517,True,False
8161,reverse,42,2.7,6.2383,0.26717,0.75878,True,2,1.6722,18.341,0.7359,2,False,False,1.2,2.6875,False,1.938,False,False
8162,forward,42,2.7,6.434,0.21994,0.59766,True,3,1.5198,17.6163,0.8535,1,True,True,0.5,2.0604,False,5.2392,True,False
8163,reverse,42,2.7,6.7694,0.17778,0.23313,False,1,1.2113,18.8717,0.8746,2,False,False,1.2,2.0639,False,1.3499,False,False
8164,forward,42,2.7,5.6811,0.15422,0.70759,True,0,,17.1988,0.904,1,True,True,0.5,,True,0.8379,False,False
8165,reverse,42,2.7,7.1524,0.28707,0.27445,True,1,1.3303,18.8474,0.5675,2,False,False,1.2,2.2707,True,1.2168,False,False
8166,forward,42,2.7,5.8618,0.09564,0.06292,False,0,,15.2767,0.8696,1,False,False,1.2,,True,1.4091,False,False
8167,reverse,42,2.7,6.1294,0.26186,0.31269,True,2,1.5307,18.2705,0.7458,2,False,False,1.2,1.2324,True,0.2264,False,False
8168,forward,42,2.7,7.0617,0.06585,0.23115,False,0,,16.1514,0.9984,1,False,False,1.2,,False,1.3127,False,False
8169,reverse,42,2.7,6.4428,0.15858,0.55901,True,1,1.3701,18.4451,0.6891,2,False,False,1.2,2.4209,False,1.4503,False,False
8170,forward,42,2.7,6.9871,0.20966,0.00926,False,0,,15.9462,0.8395,1,False,False,1.2,,True,2.6226,False,False
8171,reverse,42,2.7,5.8094,0.28021,0.68255,True,2,1.4677,18.2101,0.9216,2,False,False,1.2,2.6298,True,1.555,False,False
8172,forward,42,2.7,5.5177,0.18715,0.77225,True,1,1.6137,17.0821,0.8889,1,True,True,0.5,1.0777,True,4.6185,True,False
8173,reverse,42,2.7,5.7897,0.24197,0.30039,True,1,1.4923,18.0371,0.7632,2,False,False,1.2,3.1199,False,0.3823,False,False
8174,forward,42,2.7,7.1602,0.05613,0.07613,False,1,1.1484,16.0463,0.832,1,False,False,1.2,2.921,False,0.9758,False,False
8175,reverse,42,2.7,6.6351,0.1674,0.22693,False,1,1.2893,18.6266,0.7285,2,False,False,1.2,1.6382,True,2.8797,False,False
8176,forward,42,2.7,6.9279,0.09,0.25523,False,0,,15.7078,0.6379,1,False,False,1.2,,False,0.7601,False,False
8177,reverse,42,2.7,6.863,0.10363,0.53281,True,0,,18.9302,0.864,2,False,False,1.2,,False,2.6112,False,False
8178,forward,42,2.7,6.2657,0.1958,0.05662,False,2,1.3588,15.4705,0.8123,1,False,False,1.2,2.2784,True,1.7859,False,False
8179,reverse,42,2.7,6.6867,0.24853,0.24868,False,1,1.1957,18.6033,0.6671,2,False,False,1.2,1.6991,False,0.609,False,False
8180,forward,42,2.7,5.9569,0.08428,0.76894,True,0,,17.4033,0.9371,1,True,True,0.5,,False,5.0131,True,False
8181,reverse,42,2.7,5.8403,0.24802,0.27106,True,3,1.3139,18.1983,0.8869,2,False,False,1.2,0.9168,False,2.2107,False,False
8182,forward,42,2.7,6.5035,0.24859,0.01758,False,1,1.6217,15.5271,0.7211,1,False,False,1.2,2.4485,True,2.6899,False,False
8183,reverse,42,2.7,5.5413,0.26806,0.39801,False,4,1.3565,17.9332,0.8427,2,False,False,1.2,0.6838,True,2.4155,False,False
8184,forward,42,2.7,5.5893,0.17431,0.43348,False,0,,15.3056,1.0679,1,False,False,1.2,,True,0.2376,False,False
8185,reverse,42,2.7,6.3925,0.16251,0.27485,True,1,1.7503,18.2206,0.5017,2,False,False,1.2,2.9841,True,4.5974,True,False
8186,forward,42,2.7,6.6027,0.22317,0.77425,True,2,1.5338,17.4398,0.5721,1,True,True,0.5,1.1895,True,4.5434,True,False
8187,reverse,42,2.7,6.6034,0.0834,0.58553,False,1,1.657,18.6741,0.7995,2,False,False,1.2,1.5192,False,2.5299,False,False
8188,forward,42,2.7,7.0076,0.24665,0.19687,False,0,,16.0177,0.8983,1,False,False,1.2,,True,1.6185,False,False
8189,reverse,42,2.7,6.4678,0.18379,0.11801,False,2,1.2899,18.2179,0.4434,2,False,False,1.2,2.3779,False,0.5634,False,False
8190,forward,42,2.7,6.5568,0.06296,0.63896,False,1,1.2933,15.4027,0.5636,1,False,False,1.2,2.1404,False,2.481,False,False
8191,reverse,42,2.7,6.8038,0.20258,0.64508,False,5,1.5431,18.7721,0.7495,2,False,False,1.2,2.5143,True,2.3498,False,False
8192,forward,42,2.7,6.1478,0.22477,0.04446,False,1,1.656,15.3845,0.7997,1,False,False,1.2,1.8347,True,3.6164,True,False
8193,reverse,42,2.7,7.1392,0.18426,0.66993,True,1,1.4629,19.0862,0.8161,2,False,False,1.2,1.3816,False,1.807,False,False
8194,forward,42,2.7,6.6174,0.25269,0.02162,False,2,1.1786,15.6396,0.7627,1,False,False,1.2,2.0754,True,1.4605,False,False
8195,reverse,42,2.7,7.0615,0.24721,0.34964,False,1,1.6836,18.9719,0.7591,2,False,False,1.2,1.1048,False,1.7393,False,False
8196,forward,42,2.7,6.0322,0.13495,0.46126,True,1,1.2436,17.2098,0.6968,1,True,True,0.5,1.1376,False,2.6676,False,False
8197,reverse,42,2.7,5.8011,0.0537,0.48994,True,0,,18.028,0.7457,2,False,False,1.2,,False,1.7165,False,False
8198,forward,42,2.7,5.8423,0.22701,0.39815,False,2,1.5999,15.311,0.916,1,False,False,1.2,1.7649,True,1.6008,False,False
8199,reverse,42,2.7,5.8674,0.12513,0.52722,False,0,,18.0943,0.763,2,False,False,1.2,,False,2.974,False,False
8200,forward,42,2.7,6.6751,0.12189,0.73682,True,1,1.2923,17.7888,0.8761,1,True,True,0.5,0.6887,False,2.5747,False,False
8201,reverse,42,2.7,6.1365,0.13907,0.75177,True,1,1.2644,18.1741,0.6441,2,False,False,1.2,1.6605,False,0.3034,False,False
8202,forward,42,2.7,6.8296,0.10767,0.10204,False,1,1.6701,15.7057,0.697,1,False,False,1.2,2.0409,True,2.7605,False,False
8203,reverse,42,2.7,5.7048,0.08791,0.62374,True,0,,18.0302,0.819,2,False,False,1.2,,False,0.9943,False,False
8204,forward,42,2.7,6.0525,0.12623,0.0946,False,0,,15.2003,0.6746,1,False,False,1.2,,False,0.5916,False,False
8205,reverse,42,2.7,6.5828,0.26392,0.48429,True,2,1.6651,18.7313,0.8719,2,False,False,1.2,3.0888,False,1.1099,False,False
8206,forward,42,2.7,5.5039,0.20675,0.57121,False,1,1.6169,14.9933,0.8087,1,False,False,1.2,1.6493,False,4.145,True,False
8207,reverse,42,2.7,6.8048,0.10365,0.61484,True,0,,18.7222,0.6989,2,False,False,1.2,,True,0.4294,False,False
8208,forward,42,2.7,6.3281,0.09522,0.16391,False,0,,15.4032,0.7063,1,False,False,1.2,,True,0.2752,False,False
8209,reverse,42,2.7,6.0099,0.24373,0.27159,False,2,1.4788,18.1886,0.7521,2,False,False,1.2,2.3297,True,0.9401,False,False
8210,forward,42,2.7,5.7775,0.05075,0.38943,False,0,,15.0083,0.6536,1,False,False,1.2,,False,1.0151,False,False
8211,reverse,42,2.7,6.5681,0.13054,0.55704,True,0,,18.8063,0.9576,2,False,False,1.2,,False,2.4885,False,False
8212,forward,42,2.7,5.9418,0.15203,0.20018,False,1,1.5489,15.1959,0.739,1,False,False,1.2,0.8528,False,2.9308,False,False
8213,reverse,42,2.7,5.6191,0.19596,0.42301,False,2,1.2786,18.1158,0.9678,2,False,False,1.2,1.7527,False,0.8408,False,False
8214,forward,42,2.7,7.169,0.11609,0.29689,False,2,1.3249,16.0478,0.8281,1,False,False,1.2,1.6952,False,2.3484,False,False
8215,reverse,42,2.7,6.2687,0.19131,0.4062,True,2,1.3458,18.5794,0.9518,2,False,False,1.2,2.0299,True,0.3488,False,False
8216,forward,42,2.7,6.4859,0.29391,0.5878,False,0,,15.4128,0.6177,1,False,False,1.2,,True,4.0961,True,False
8217,reverse,42,2.7,6.4448,0.07337,0.2358,True,1,1.4362,18.6352,0.8776,2,False,False,1.2,0.7951,False,1.2933,False,False
8218,forward,42,2.7,6.6323,0.12879,0.0391,False,1,1.739,15.4052,0.5191,1,False,False,1.2,2.6777,False,0.5347,False,False
8219,reverse,42,2.7,6.0213,0.1491,0.73281,False,1,1.0987,18.2556,0.8107,2,False,False,1.2,2.0198,False,1.4785,False,False
8220,forward,42,2.7,6.0952,0.23418,0.18395,True,3,1.5263,17.1661,0.6139,1,True,True,0.5,2.1437,False,0.6456,False,False
8221,reverse,42,2.7,7.0445,0.18971,0.40497,False,0,,18.5802,0.38,2,False,False,1.2,,True,0.2126,False,False
8222,forward,42,2.7,6.3704,0.1545,0.71507,True,3,1.4315,17.598,0.8747,1,True,True,0.5,1.1949,True,1.3111,False,False
8223,reverse,42,2.7,6.6279,0.25252,0.14814,True,1,1.1312,18.7348,0.842,2,False,False,1.2,2.4809,False,1.6118,False,False
8224,forward,42,2.7,7.1348,0.07405,0.66482,True,0,,17.8732,0.6747,1,True,True,0.5,,True,0.7084,False,False
8225,reverse,42,2.7,6.4076,0.28343,0.76817,True,1,1.2899,18.3813,0.6512,2,False,False,1.2,2.0361,False,1.1807,False,False
8226,forward,42,2.7,7.1181,0.2969,0.45985,True,4,1.0401,17.9591,0.771,1,True,True,0.5,1.7052,True,5.2077,True,False
8227,reverse,42,2.7,6.2902,0.09661,0.73449,False,4,1.4445,18.6565,1.013,2,False,False,1.2,2.1485,False,0.2771,False,False
8228,forward,42,2.7,6.8891,0.15294,0.67126,False,0,,16.0271,0.9815,1,False,False,1.2,,False,1.0114,False,False
8229,reverse,42,2.7,6.7811,0.21436,0.10352,False,1,1.3715,18.6643,0.6585,2,False,False,1.2,1.7588,False,0.1754,False,False
8230,forward,42,2.7,6.9327,0.17594,0.06393,False,1,1.699,15.6665,0.5937,1,False,False,1.2,2.4054,False,2.5917,False,False
8231,reverse,42,2.7,6.8814,0.11344,0.22987,False,1,1.5699,19.0449,0.9651,2,False,False,1.2,1.459,False,1.7078,False,False
8232,forward,42,2.7,6.7436,0.29425,0.06325,False,0,,15.4322,0.477,1,False,False,1.2,,True,1.7761,False,False
8233,reverse,42,2.7,6.7613,0.2774,0.30867,False,0,,18.508,0.5168,2,False,False,1.2,,True,0.4036,False,False
8234,forward,42,2.7,5.8887,0.10553,0.27057,False,1,1.3916,15.2827,0.8589,1,False,False,1.2,2.8049,False,2.9104,False,False
8235,reverse,42,2.7,6.5985,0.24474,0.16626,False,2,1.6435,18.2406,0.3696,2,False,False,1.2,2.3262,True,0.0599,False,False
8236,forward,42,2.7,6.8135,0.1573,0.58428,False,0,,15.5429,0.5442,1,False,False,1.2,,False,2.4381,False,False
8237,reverse,42,2.7,6.472,0.15515,0.71354,True,2,1.2154,18.5255,0.7479,2,False,False,1.2,1.6668,False,3.4575,True,False
8238,forward,42,2.7,6.4251,0.22538,0.54031,False,0,,15.4499,0.6927,1,False,False,1.2,,True,1.7943,False,False
8239,reverse,42,2.7,5.5686,0.27125,0.13212,False,2,1.7246,17.7792,0.6685,2,False,False,1.2,0.744,False,1.9577,False,False
8240,forward,42,2.7,6.7631,0.20719,0.53666,False,1,1.5032,15.7507,0.7833,1,False,False,1.2,2.0409,True,2.4423,False,False
8241,reverse,42,2.7,6.0328,0.1049,0.46249,False,0,,17.8706,0.4172,2,False,False,1.2,,False,1.1889,False,False
8242,forward,42,2.7,6.1518,0.23396,0.34833,True,1,1.7204,17.3851,0.7977,1,True,True,0.5,1.1789,True,1.1328,False,False
8243,reverse,42,2.7,7.0775,0.0956,0.75932,True,1,1.4071,18.9251,0.7005,2,False,False,1.2,1.6899,False,1.8971,False,False
8244,forward,42,2.7,6.0259,0.14655,0.77091,True,1,1.5085,16.97,0.4608,1,True,True,0.5,1.8587,False,4.2279,True,False
8245,reverse,42,2.7,6.0318,0.06327,0.59955,False,0,,18.2463,0.7936,2,False,False,1.2,,False,2.9696,False,False
8246,forward,42,2.7,7.0698,0.29069,0.67065,True,2,1.645,18.0313,0.8732,1,True,True,0.5,1.4722,True,0.0814,False,False
8247,reverse,42,2.7,5.5855,0.29626,0.42059,True,4,1.5187,17.8345,0.7113,2,False,False,1.2,2.6547,True,0.5791,False,False
8248,forward,42,2.7,7.1921,0.06032,0.24808,False,0,,15.8509,0.6169,1,False,False,1.2,,False,1.8534,False,False
8249,reverse,42,2.7,6.9822,0.05506,0.56948,False,1,1.2376,18.9257,0.7714,2,False,False,1.2,2.095,True,0.1952,False,False
8250,forward,42,2.7,5.5062,0.29802,0.34672,False,2,1.4815,15.3098,1.1238,1,False,False,1.2,1.6433,False,3.3053,True,False
8251,reverse,42,2.7,7.048,0.14416,0.24118,False,0,,19.0006,0.7978,2,False,False,1.2,,False,3.2975,True,False
8252,forward,42,2.7,7.104,0.25586,0.46588,False,3,1.0369,15.9522,0.7729,1,False,False,1.2,2.9302,False,0.6855,False,False
8253,reverse,42,2.7,6.9294,0.175,0.74959,True,1,1.3346,18.8155,0.7002,2,False,False,1.2,2.3579,True,1.5027,False,False
8254,forward,42,2.7,6.8686,0.21648,0.57981,True,2,1.3163,17.6294,0.5964,1,True,True,0.5,1.1454,False,2.1218,False,False
8255,reverse,42,2.7,6.2773,0.18252,0.7961,True,1,1.4736,18.3313,0.6974,2,False,False,1.2,2.1593,True,2.2554,False,False
8256,forward,42,2.7,5.9439,0.14281,0.18807,False,1,1.5318,14.996,0.5378,1,False,False,1.2,2.1357,False,2.4535,False,False
8257,reverse,42,2.7,6.6617,0.09202,0.78047,True,1,1.4145,18.9124,0.9948,2,False,False,1.2,1.7352,True,0.1418,False,False
8258,forward,42,2.7,6.9578,0.22861,0.38291,False,4,1.6918,15.9219,0.8335,1,False,False,1.2,2.3377,True,2.9705,False,False
8259,reverse,42,2.7,6.1133,0.10735,0.14219,False,0,,18.0298,0.517,2,False,False,1.2,,False,0.5527,False,False
8260,forward,42,2.7,5.7294,0.27107,0.07208,False,1,1.704,15.0146,0.6899,1,False,False,1.2,0.4942,True,1.1708,False,False
8261,reverse,42,2.7,5.7841,0.27844,0.4912,False,0,,17.9715,0.7017,2,False,False,1.2,,True,2.4191,False,False
8262,forward,42,2.7,5.9634,0.10207,0.44187,False,1,1.3844,15.1607,0.6904,1,False,False,1.2,0.9919,True,1.7714,False,False
8263,reverse,42,2.7,6.1894,0.22582,0.11494,False,1,1.3637,18.2558,0.6868,2,False,False,1.2,1.1061,True,0.6302,False,False
8264,forward,42,2.7,6.624,0.19796,0.23275,False,1,1.2853,15.6986,0.8176,1,False,False,1.2,1.4582,True,1.9904,False,False
8265,reverse,42,2.7,5.5825,0.08848,0.19422,False,0,,17.6803,0.5593,2,False,False,1.2,,False,0.714,False,True
8266,forward,42,2.7,5.861,0.08908,0.2098,False,2,1.3032,15.447,1.0404,1,False,False,1.2,1.5914,False,0.41,False,False
8267,reverse,42,2.7,5.9425,0.18455,0.08828,False,1,1.4219,17.9724,0.5856,2,False,False,1.2,1.0976,True,2.9598,False,False
8268,forward,42,2.7,6.7975,0.28932,0.29694,True,1,0.9187,17.7124,0.7236,1,True,True,0.5,1.9909,True,1.0444,False,False
8269,reverse,42,2.7,5.736,0.19378,0.09361,True,2,1.2746,18.1701,0.9357,2,False,False,1.2,2.5994,False,1.565,False,False
